bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,date_year,date_month,date_day_encoded,city_encoded,statezip_encoded,country_encoded,price
5.0,2.75,7.496097345175956,8.237743803890933,1.5,0,0,3,1400,5.993961427306569,1926,2003,2014,5,5,35,47,0,533000.0
3.0,1.75,7.550135342488429,8.616314282284044,1.0,0,0,3,1280,6.431331081933479,1982,0,2014,5,5,35,57,0,385000.0
2.0,1.0,6.836259277277067,10.504492031531843,1.0,0,2,3,930,0.0,1951,1994,2014,5,5,3,5,0,675000.0
3.0,1.75,7.43307534889858,8.95364003713313,1.0,0,0,4,1060,6.447305862541213,1976,1992,2014,5,5,1,0,0,197000.0
3.0,2.0,7.259116128097101,8.314097335405807,1.5,0,0,3,1420,0.0,1905,2013,2014,5,5,35,47,0,485000.0
5.0,4.0,8.414274137408396,9.62747051161485,2.0,0,0,3,4510,0.0,1969,2002,2014,5,5,23,25,0,1870000.0
3.0,2.25,7.591357046698551,8.987321812850125,1.0,0,0,4,1560,6.042632833682381,1974,0,2014,5,5,14,13,0,295000.0
2.0,1.75,7.065613363597717,7.783640596221253,1.0,0,0,4,740,6.066108090103747,1903,0,2014,5,5,35,47,0,499000.0
3.0,2.5,7.696667081526462,7.58629630715272,2.0,0,0,3,1610,6.3818160174060985,2008,0,2014,5,5,35,46,0,1050000.0
3.0,1.5,6.68586094706836,9.088285725968877,1.0,0,0,4,800,0.0,1959,0,2014,5,5,14,13,0,191000.0
3.0,2.5,7.300472814267799,7.066466970136958,3.0,0,0,3,1480,0.0,2006,0,2014,5,5,35,53,0,500000.0
5.0,3.75,7.969357742016346,8.517393171418904,1.0,0,0,3,1310,7.365812837209472,2006,0,2014,5,5,35,64,0,390000.0
3.0,2.5,7.897668150726906,8.305978210967302,3.0,0,0,3,2690,0.0,2014,0,2014,5,5,35,56,0,979000.0
4.0,3.25,8.180320874773685,9.027378610294805,2.0,0,0,3,3569,0.0,2013,1923,2014,5,5,32,33,0,580000.0
3.0,2.0,7.147559271189454,7.186144304522325,3.0,0,0,3,1270,0.0,2006,0,2014,5,5,35,47,0,369950.0
4.0,2.5,8.019941687677365,8.768107539675803,2.0,0,0,3,3040,0.0,2008,0,2014,5,5,31,31,0,776000.0
3.0,2.25,7.065613363597717,7.1308988302963465,3.0,0,0,3,1170,0.0,2014,0,2014,5,6,35,50,0,519950.0
5.0,2.25,7.630946580890459,9.063347348235522,1.0,0,0,3,1030,6.93828448401696,1962,2003,2014,5,6,6,65,0,255000.0
3.0,1.0,6.898714534329988,8.699681400989514,1.0,0,0,3,990,0.0,1943,2002,2014,5,6,35,48,0,495000.0
4.0,2.5,7.796057974316123,8.557182839632397,2.0,0,0,3,2430,0.0,2003,0,2014,5,6,36,67,0,510000.0
4.0,4.0,8.403128235128264,11.546195817481623,2.0,0,0,3,4460,0.0,2001,0,2014,5,6,31,32,0,1150000.0
3.0,1.75,7.1316985104669115,9.222565341598752,1.0,0,0,3,1250,0.0,1994,0,2014,5,6,4,8,0,253000.0
3.0,2.75,7.340186835320115,8.818926087090677,1.0,0,0,5,1210,5.802118375377063,1980,0,2014,5,6,19,22,0,503000.0
3.0,2.5,7.3783837129967145,8.853808274977197,2.0,0,0,4,1600,0.0,1993,0,2014,5,6,21,23,0,275000.0
3.0,1.0,7.01301578963963,9.03884005381381,1.0,0,0,3,1110,0.0,1952,2008,2014,5,6,6,68,0,249000.0
3.0,1.75,7.518064181233078,9.28023949935585,1.0,0,0,4,1220,6.431331081933479,1974,0,2014,5,6,32,36,0,310000.0
3.0,2.75,7.83241092718792,8.59452453435256,1.0,0,0,4,1360,7.057036981697891,1946,1989,2014,5,6,35,58,0,750000.0
9.0,4.5,8.25088114470065,8.85209276347713,2.5,0,0,3,2450,7.2305631534092925,1938,2003,2014,5,6,35,47,0,599999.0
4.0,2.75,7.787796878181171,9.164296433474776,1.0,0,0,4,1780,6.447305862541213,1956,0,2014,5,6,19,21,0,758000.0
4.0,1.75,7.450660796211539,9.212238569259263,1.0,0,0,5,1720,0.0,1960,0,2014,5,6,9,26,0,248500.0
3.0,1.75,7.635786861395585,10.542838308490404,1.0,0,0,4,1420,6.478509642208569,1973,0,2014,5,6,18,19,0,310000.0
3.0,2.0,7.473637108496206,9.111182800442965,2.0,0,0,4,1760,0.0,1985,0,2014,5,6,31,31,0,460000.0
3.0,1.75,7.427144133408616,9.259225769705994,1.0,0,0,4,1680,0.0,1959,0,2014,5,6,3,4,0,675000.0
2.0,2.0,7.346655163176539,7.783640596221253,1.5,0,0,4,1550,0.0,1900,1971,2014,5,6,35,47,0,526000.0
3.0,3.0,8.323851131338817,11.008628483166937,2.0,0,2,3,3180,6.846943139585379,1994,0,2014,5,6,7,10,0,560000.0
4.0,3.0,7.5126175446745105,9.164191715950203,2.0,0,0,3,1830,0.0,1991,0,2014,5,6,5,16,0,415000.0
3.0,1.0,7.244941546337007,8.910720661951359,1.0,0,0,3,1400,0.0,1944,0,2014,5,6,6,68,0,246000.0
3.0,1.75,7.534228326274089,9.423999084079178,1.0,0,0,4,1870,0.0,1957,2001,2014,5,6,14,2,0,314500.0
7.0,4.5,8.734077192559303,9.088963385809583,2.5,0,2,5,4760,7.280008252884188,1910,0,2014,5,6,35,52,0,3200000.0
2.0,1.5,6.947937068614969,8.160803920954665,1.5,0,0,4,1040,0.0,1904,0,2014,5,6,35,64,0,420000.0
3.0,1.0,6.918695219020472,9.144307401371744,1.0,0,0,3,1010,0.0,1981,2013,2014,5,6,19,21,0,350000.0
3.0,1.75,7.365812837209472,9.121290555142672,1.0,0,1,4,1210,5.916202062607435,1967,0,2014,5,6,3,7,0,515000.0
4.0,2.75,7.8636512654486515,8.707978826622321,2.0,0,0,5,1960,6.46302945692067,1949,0,2014,5,6,35,55,0,749950.0
3.0,2.5,7.560601162768557,9.1248914101437,2.0,0,0,3,1920,0.0,1988,2000,2014,5,6,32,35,0,230000.0
3.0,2.0,7.762596048540069,8.533263371593732,1.5,0,0,3,1780,6.3473892096560105,1929,0,2014,5,6,35,57,0,568000.0
1.0,1.0,7.00397413672268,8.383433201236713,1.0,0,0,2,820,5.638354669333745,1947,0,2014,5,6,6,68,0,250000.0
4.0,2.0,7.828436359157585,9.524859098381523,1.0,0,0,4,1280,7.115582126184454,1961,2001,2014,5,6,19,21,0,581000.0
3.0,2.5,8.083637203141548,11.593278893595778,2.0,0,0,4,3240,0.0,1991,0,2014,5,6,18,26,0,651000.0
3.0,2.5,7.8083230503910555,11.598194491615347,1.0,0,0,4,1860,6.398594934535208,1977,0,2014,5,6,16,15,0,600000.0
2.0,1.0,6.918695219020472,8.265135629937385,1.5,0,0,4,1010,0.0,1906,1990,2014,5,6,35,53,0,500000.0
2.0,1.0,6.710523109452428,7.909856667269403,1.0,0,0,3,820,0.0,1921,2000,2014,5,6,35,47,0,475000.0
5.0,2.5,7.791935956938058,9.054972284742485,1.0,0,2,3,1620,6.68586094706836,1978,0,2014,5,6,35,57,0,352000.0
3.0,2.25,7.479299637782834,9.007734471879521,2.0,0,0,3,1770,0.0,1977,2004,2014,5,6,19,22,0,420000.0
2.0,2.0,7.208600337960199,8.268988209506656,1.0,0,0,3,1350,0.0,2003,0,2014,5,6,31,32,0,428000.0
3.0,1.75,7.581209826196346,8.47407690034261,1.0,0,0,4,1090,6.769641976852503,1920,0,2014,5,6,35,54,0,599000.0
4.0,2.5,8.10349427838097,9.690603690159534,1.5,0,0,5,2245,6.966967138613983,1922,1956,2014,5,6,36,62,0,492000.0
2.0,2.25,7.844240718141811,8.641885635373555,1.0,0,0,3,1720,6.7226297948554485,2011,0,2014,5,6,32,34,0,630000.0
4.0,1.5,7.745435610274381,9.495594499353297,1.0,0,0,3,1890,6.042632833682381,1950,2005,2014,5,6,8,3,0,1110000.0
4.0,2.0,7.409136443920128,8.517393171418904,1.0,0,0,3,1650,0.0,1955,2005,2014,5,6,35,56,0,575000.0
4.0,2.5,7.8826922062890254,8.370315995555478,1.5,0,0,3,1520,7.030857476116121,1905,2013,2014,5,6,35,55,0,705000.0
4.0,2.25,7.544861068658458,8.689632748355741,1.0,0,1,3,1470,6.042632833682381,1963,2008,2014,5,6,35,53,0,940000.0
3.0,1.75,7.692113339595466,8.987321812850125,1.0,0,0,4,2190,0.0,1967,0,2014,5,6,14,13,0,313000.0
3.0,2.5,7.616283561580385,8.77971129020447,2.0,0,0,3,2030,0.0,1988,2000,2014,5,6,16,15,0,618080.0
3.0,3.0,7.7279755421055585,8.551787836180736,2.0,0,0,3,2130,4.948759890378168,2002,0,2014,5,6,32,34,0,640000.0
3.0,2.0,7.384610383176974,8.333510708982942,1.0,0,0,4,1010,6.398594934535208,1917,0,2014,5,6,35,63,0,485000.0
2.0,1.0,6.634633357861686,8.007034012193408,1.0,0,0,3,760,0.0,1913,1983,2014,5,6,35,64,0,300000.0
2.0,1.0,7.403061091090091,9.760540543216194,1.0,0,0,3,840,6.68586094706836,1978,0,2014,5,6,31,32,0,379500.0
3.0,2.25,7.396948602621014,9.417029285218431,2.0,0,0,4,1630,0.0,1985,0,2014,5,6,32,36,0,339950.0
6.0,2.5,8.177796683277778,8.776630098427717,2.5,0,0,4,3560,0.0,1914,1945,2014,5,6,35,53,0,1500000.0
3.0,3.0,7.993282328101591,8.612685172875459,2.0,0,2,3,2440,6.255750041753367,1937,1990,2014,5,6,35,74,0,1340000.0
3.0,2.5,7.57095858316901,10.533854664973365,1.0,0,0,4,1940,0.0,1987,0,2014,5,6,16,15,0,500000.0
3.0,2.0,7.252053951852814,8.931551966694522,1.0,0,0,3,1410,0.0,1985,0,2014,5,6,18,18,0,239900.0
3.0,1.0,6.947937068614969,9.74020362461931,1.0,0,0,4,1040,0.0,1968,0,2014,5,6,32,37,0,314950.0
2.0,1.0,6.710523109452428,8.764209507142004,1.0,0,0,4,820,0.0,1944,0,2014,5,6,35,61,0,361280.0
2.0,1.0,6.814542897259958,9.99884318585288,1.0,0,0,3,910,0.0,1956,2001,2014,5,6,0,0,0,100000.0
4.0,2.5,7.687538766201629,9.32375833901174,1.0,0,0,4,2180,0.0,1968,0,2014,5,6,42,41,0,480500.0
3.0,2.5,7.3783837129967145,8.35983738064003,2.0,0,0,3,1600,0.0,2000,0,2014,5,6,1,0,0,280000.0
3.0,1.75,7.313886831633462,8.729235349659273,1.0,0,0,4,1060,6.089044875446846,1947,1988,2014,5,6,35,57,0,440000.0
3.0,1.0,7.201170883281678,8.36287583103188,1.0,0,0,3,1080,5.564520407322694,1910,2006,2014,5,6,35,48,0,530000.0
3.0,2.0,7.528869256642251,9.501142571764207,1.0,0,0,3,1860,0.0,1985,0,2014,5,6,16,15,0,560000.0
3.0,2.0,7.840312983320164,8.881975184248867,1.5,0,3,4,1600,6.846943139585379,1905,0,2014,5,6,35,64,0,775000.0
2.0,1.0,6.947937068614969,9.48044384215367,1.0,0,0,5,1040,0.0,1912,0,2014,5,6,18,20,0,160000.0
3.0,1.5,7.2305631534092925,9.317489287493226,1.0,0,0,3,1380,0.0,1960,2012,2014,5,6,14,2,0,209950.0
3.0,1.75,7.403061091090091,9.283869605264298,1.0,0,0,3,1130,6.236369590203704,1988,2000,2014,5,6,9,26,0,226500.0
5.0,1.75,8.006700845440367,8.699681400989514,1.0,0,0,5,1500,7.313886831633462,1958,0,2014,5,6,35,71,0,380000.0
4.0,2.75,7.669028288589683,9.472781556562168,1.0,0,0,3,1320,6.710523109452428,1968,1997,2014,5,6,17,16,0,409500.0
3.0,2.0,7.473637108496206,8.768574284141687,1.0,0,0,4,980,6.660575149839686,1942,1982,2014,5,6,35,74,0,690000.0
3.0,2.25,7.415175109613295,9.024974184996003,1.0,0,0,4,1660,0.0,1961,2001,2014,5,6,36,62,0,405000.0
3.0,2.5,7.5126175446745105,9.476006870370282,2.0,0,0,3,1830,0.0,1990,2009,2014,5,6,21,23,0,375000.0
4.0,2.0,7.701200180857446,9.054504940418054,1.0,0,1,4,1210,6.90875477931522,1954,1979,2014,5,6,35,74,0,794154.0
4.0,1.0,7.307202314764738,8.79497643168877,1.0,0,0,3,1490,0.0,1969,2010,2014,5,6,6,69,0,185000.0
3.0,1.5,7.13966033596492,7.147559271189454,2.0,0,0,3,1040,5.3981627015177525,2005,0,2014,5,6,35,62,0,245000.0
5.0,4.5,8.359603270841466,8.996775795442296,2.0,0,0,3,3400,6.769641976852503,2007,0,2014,5,6,19,21,0,1532500.0
4.0,3.5,8.268988209506656,9.035034150076132,2.0,0,0,3,3900,0.0,2006,0,2014,5,6,19,21,0,1040000.0
2.0,2.5,7.048386408721883,6.93537044601511,3.0,0,0,3,1150,0.0,2008,0,2014,5,6,35,47,0,425000.0
4.0,2.75,7.884952945759814,9.961567763612653,2.0,0,0,3,2656,0.0,2014,0,2014,5,6,1,0,0,495000.0
5.0,2.75,7.787796878181171,8.517992871586802,1.0,0,0,3,1410,6.90875477931522,2008,0,2014,5,6,35,57,0,365000.0
3.0,2.25,7.382124365737512,7.2813856635702825,3.0,0,0,3,1606,0.0,2009,0,2014,5,6,35,60,0,417250.0
2.0,1.0,6.710523109452428,6.525029657843462,3.0,0,0,3,820,0.0,2006,0,2014,5,6,35,47,0,339950.0
2.0,1.0,7.340186835320115,8.835355971121606,1.0,0,0,4,820,6.580639137284949,1946,1989,2014,5,4,35,58,0,615000.0
3.0,2.75,7.645397699428633,9.030615441029495,2.0,0,0,3,2090,0.0,2012,1912,2014,5,4,11,11,0,403000.0
5.0,2.5,8.058643712215618,9.347577390281268,1.0,0,0,4,1780,7.2305631534092925,1971,0,2014,5,4,23,25,0,980000.0
4.0,1.75,7.456454555176209,9.02653771890043,1.0,0,0,3,1230,6.2166061010848646,1977,2004,2014,5,4,14,13,0,258000.0
3.0,1.0,7.421177528595393,8.314097335405807,1.0,0,0,3,1170,6.2166061010848646,1967,2011,2014,5,4,35,54,0,533000.0
4.0,2.5,7.844240718141811,8.440528106480752,2.0,0,0,3,2550,0.0,2005,0,2014,5,4,33,43,0,537500.0
5.0,3.0,8.019941687677365,9.169726689090886,1.0,0,0,5,1970,6.976348070447749,1968,0,2014,5,4,23,25,0,830000.0
3.0,1.0,7.1316985104669115,8.438366410870266,1.5,0,0,4,1150,4.61512051684126,1900,1971,2014,5,4,35,47,0,712000.0
4.0,2.5,7.611347717403621,8.738254576526122,2.0,0,0,3,2020,0.0,2002,0,2014,5,4,0,0,0,262000.0
4.0,2.5,7.886457270977689,8.612685172875459,2.0,0,2,3,2660,0.0,2003,0,2014,5,4,16,17,0,753888.0
2.0,1.5,6.8885724595653635,8.517393171418904,2.0,0,0,3,980,0.0,1922,2003,2014,5,4,37,75,0,134000.0
3.0,2.5,7.581209826196346,8.987321812850125,1.0,0,0,4,1290,6.508769136971682,1977,0,2014,5,4,19,22,0,402000.0
2.0,1.0,6.580639137284949,8.525359754082631,1.0,0,0,3,720,0.0,1955,2005,2014,5,4,35,49,0,205000.0
2.0,2.5,7.215975002651466,7.2078598714324755,2.0,0,0,3,1050,5.739792912179234,1997,0,2014,5,4,35,53,0,553650.0
2.0,2.0,7.534228326274089,8.507344855361422,1.0,0,0,3,1870,0.0,2006,0,2014,5,4,31,32,0,559950.0
4.0,1.5,7.664346632098617,9.082620630373812,1.0,0,0,3,1100,6.93828448401696,1962,2003,2014,5,4,18,20,0,260000.0
4.0,2.5,7.501634457883413,8.781094735202615,2.0,0,0,3,1810,0.0,1994,0,2014,5,4,18,26,0,270000.0
2.0,1.75,7.696667081526462,11.399745568593604,1.0,0,0,3,1100,7.00397413672268,1973,2013,2014,5,4,16,15,0,295000.0
3.0,2.5,7.43307534889858,8.412054873292933,1.5,0,1,4,1690,0.0,1928,0,2014,5,4,35,55,0,719000.0
3.0,2.5,7.57095858316901,9.053452616439039,1.0,0,0,3,1460,6.175867270105761,1989,0,2014,5,4,18,18,0,266000.0
4.0,2.5,7.749753406274437,8.74369111054302,2.0,0,0,3,2320,0.0,2004,2003,2014,5,4,18,26,0,325900.0
4.0,1.75,7.630946580890459,10.167273882312355,1.0,0,0,4,1160,6.803505257608338,1947,1988,2014,5,4,26,68,0,647500.0
4.0,1.0,8.134760782418645,8.517393171418904,2.0,0,0,5,2190,7.107425474110705,1910,0,2014,5,4,35,64,0,1039000.0
4.0,2.25,7.719129840906732,10.637992584019639,2.0,0,0,3,2250,0.0,1980,0,2014,5,4,31,32,0,569000.0
3.0,1.75,7.237778191923443,8.909235279192261,1.0,0,0,4,1390,0.0,1975,0,2014,5,4,18,19,0,246000.0
2.0,1.0,6.966967138613983,8.509362612301048,1.0,0,0,3,1060,0.0,1926,2003,2014,5,4,35,47,0,515000.0
3.0,1.0,7.307202314764738,9.104535313079205,1.0,0,0,4,1490,0.0,1954,1979,2014,5,4,35,69,0,207000.0
4.0,1.75,7.816416983691801,9.126523885883072,1.0,0,0,3,1390,6.994849985833071,1950,2005,2014,5,4,3,3,0,780000.0
5.0,2.25,7.80016307039296,9.944101525421383,1.5,0,0,4,2440,0.0,1975,0,2014,5,4,18,26,0,489990.0
3.0,1.5,7.714677473800927,11.38083303653996,1.5,0,0,2,1480,6.634633357861686,1980,0,2014,5,4,1,45,0,335000.0
3.0,2.5,7.560601162768557,8.88599431515281,2.0,0,0,3,1920,0.0,1993,0,2014,5,4,14,2,0,295000.0
3.0,1.75,7.544861068658458,9.202409001649903,1.0,0,0,3,1230,6.493753839851686,1944,0,2014,5,4,35,60,0,385000.0
4.0,1.75,7.719129840906732,9.511629447834181,1.0,0,0,4,2150,4.61512051684126,1940,2001,2014,5,4,18,18,0,350000.0
2.0,1.0,7.147559271189454,8.009363076630045,1.0,0,0,4,650,6.431331081933479,1923,0,2014,5,4,35,57,0,235000.0
2.0,1.5,6.8679744089702925,7.500529485395295,2.0,0,0,3,960,0.0,1993,0,2014,5,4,35,59,0,358000.0
4.0,2.5,8.098946748943339,8.774312958285378,2.0,0,0,3,3290,0.0,2002,0,2014,5,4,33,43,0,716500.0
4.0,1.75,7.601402334583733,8.71948076085107,1.0,0,0,3,1100,6.803505257608338,1965,1993,2014,5,4,35,71,0,228000.0
2.0,1.0,6.928537818164665,9.006509131694346,1.0,0,0,4,1020,0.0,1948,0,2014,5,4,35,70,0,405000.0
4.0,1.75,7.518064181233078,9.169622538697624,1.0,0,0,3,1220,6.431331081933479,1967,2011,2014,5,4,31,31,0,538000.0
3.0,1.75,7.591357046698551,8.818926087090677,1.0,0,0,4,1980,0.0,1973,0,2014,5,4,3,7,0,530000.0
6.0,3.0,8.163656176168432,8.658866349732383,2.5,0,0,4,3510,0.0,1906,1990,2014,5,4,35,53,0,1750000.0
2.0,1.75,7.115582126184454,8.188966863648876,1.5,0,0,5,1230,0.0,1925,0,2014,5,4,35,58,0,636000.0
4.0,2.5,7.732369222284388,11.09493726930676,2.0,0,0,3,2280,0.0,2004,2003,2014,5,4,42,44,0,535000.0
3.0,1.75,7.796057974316123,9.4539138048019,1.0,0,2,4,1340,6.994849985833071,1952,0,2014,5,4,3,3,0,1500000.0
3.0,2.5,7.979681302387741,8.279697133877628,3.0,0,0,3,2920,0.0,2008,0,2014,5,4,32,34,0,868500.0
4.0,2.75,7.732369222284388,7.955425088912672,1.5,0,0,4,1540,6.608000625296087,1930,0,2014,5,4,35,54,0,530000.0
3.0,2.0,7.32052696227274,10.681917533624532,1.0,0,0,3,1510,0.0,1954,2005,2014,5,4,42,44,0,450000.0
3.0,1.75,6.85751406254539,8.699681400989514,1.0,0,0,3,790,5.081404364984463,1939,1969,2014,5,4,35,51,0,230000.0
3.0,2.5,7.0825485693553,8.006700845440367,2.0,0,0,3,1190,0.0,2002,0,2014,5,4,40,71,0,229000.0
3.0,1.75,7.1785454837637,9.135940049399933,1.0,0,0,4,1310,0.0,1976,1992,2014,5,4,31,31,0,437000.0
5.0,3.25,7.937731775260109,8.071218539969863,1.5,0,0,5,1910,6.792344427470809,1932,2002,2014,5,4,35,52,0,1307000.0
3.0,2.5,7.467942332285852,8.118207049405783,2.0,0,0,4,1750,0.0,1991,0,2014,5,4,19,21,0,595000.0
3.0,1.75,7.186144304522325,8.657129031713755,1.5,0,0,5,1320,0.0,1918,0,2014,5,4,35,55,0,660000.0
4.0,2.5,7.8083230503910555,8.902591637374087,2.0,0,0,3,2460,0.0,1989,0,2014,5,4,14,13,0,347500.0
3.0,2.0,7.123672785204607,9.287394001418473,1.0,0,0,3,1240,0.0,1967,2010,2014,5,4,32,36,0,297950.0
3.0,1.5,7.13966033596492,8.98281222234415,1.0,0,0,4,1260,0.0,1955,2009,2014,5,4,10,66,0,245000.0
6.0,2.25,7.944846711001996,9.65509029374725,1.5,0,2,5,1970,6.7464121285733745,1940,0,2014,5,4,6,68,0,543200.0
4.0,3.25,8.2482674474469,10.092743345182981,2.0,0,1,4,3310,6.236369590203704,1990,0,2014,5,4,23,25,0,1250000.0
3.0,2.5,7.340186835320115,7.387090235656757,3.0,0,0,3,1470,4.2626798770413155,2008,0,2014,5,4,35,47,0,413450.0
3.0,1.75,7.2868764117507,8.94910546953925,1.0,0,0,3,1460,0.0,1979,2014,2014,5,4,31,31,0,424500.0
3.0,1.0,7.237778191923443,9.680406499268875,1.0,0,0,4,1390,0.0,1960,2001,2014,5,4,0,0,0,230000.0
3.0,3.25,7.878912912297133,8.314097335405807,2.0,0,0,3,1840,6.68586094706836,1912,2000,2014,5,4,35,48,0,930000.0
3.0,1.75,7.372118028337787,9.171703488361265,1.0,0,0,3,1590,0.0,1988,2000,2014,5,4,32,37,0,349000.0
4.0,2.0,7.555381944240273,8.848078421168667,1.5,0,0,5,1910,0.0,1941,0,2014,5,4,35,47,0,835000.0
3.0,2.75,7.60887062919126,9.729610242524837,2.0,1,4,3,2015,0.0,2007,0,2014,5,4,6,68,0,988500.0
3.0,1.75,7.252053951852814,7.088408778675395,3.0,0,0,3,1410,0.0,2012,1912,2014,5,4,35,47,0,500000.0
2.0,1.5,7.01301578963963,6.86484777797086,2.0,0,0,3,930,5.198497031265826,2005,0,2014,5,4,35,58,0,499000.0
2.0,1.25,6.7580945044277305,7.15305163493748,2.0,0,0,3,860,0.0,2007,0,2014,5,4,35,64,0,321950.0
3.0,2.5,7.745435610274381,8.46168048148598,2.0,0,0,3,2310,0.0,2011,0,2014,5,4,17,16,0,494000.0
2.0,1.5,6.928537818164665,6.966967138613983,3.0,0,0,3,1020,0.0,2008,0,2014,5,4,35,47,0,441750.0
2.0,1.0,6.8885724595653635,7.07326971745971,2.0,0,0,3,980,0.0,2010,0,2014,5,4,35,58,0,438000.0
4.0,2.25,8.350193650720067,10.539270415706502,2.0,0,0,3,4230,0.0,1989,0,2014,5,0,42,44,0,985000.0
3.0,2.25,7.403061091090091,9.310276200588783,1.0,0,0,4,1640,0.0,1972,0,2014,5,0,32,37,0,352000.0
4.0,3.5,8.24564690087386,9.517310233335248,1.0,0,1,3,2560,7.1316985104669115,2013,1923,2014,5,0,32,34,0,839900.0
4.0,2.75,7.934155233536322,9.289151552400472,2.0,0,0,3,2790,0.0,1996,0,2014,5,0,16,15,0,765000.0
4.0,1.75,7.467942332285852,8.612685172875459,1.5,0,0,5,1050,6.55250788703459,1926,0,2014,5,0,35,56,0,460000.0
4.0,1.0,7.266128779556451,9.030735122676456,1.5,0,0,4,1430,0.0,1983,0,2014,5,0,1,45,0,224500.0
3.0,2.5,7.523481312573497,8.433376705323127,2.0,0,0,3,1850,0.0,2003,0,2014,5,0,9,26,0,254000.0
2.0,1.0,6.8679744089702925,10.265279382854322,1.0,0,0,4,960,0.0,1984,0,2014,5,0,41,40,0,255000.0
3.0,3.0,7.816416983691801,10.7211285344439,1.0,0,0,4,1620,6.7580945044277305,1976,1992,2014,5,0,42,44,0,610000.0
4.0,3.0,8.229777750081887,9.30801139914963,2.0,0,0,3,3750,0.0,1976,0,2014,5,0,33,42,0,920000.0
4.0,2.5,7.8636512654486515,9.388653907372598,2.0,0,0,3,2600,0.0,1988,2000,2014,5,0,14,13,0,402500.0
3.0,1.75,7.237778191923443,9.071193240566025,1.0,0,3,4,840,6.311734809152915,1912,1989,2014,5,0,32,35,0,280950.0
4.0,2.5,7.72356247227797,8.955964118230874,2.0,0,0,3,2260,0.0,1989,0,2014,5,0,16,17,0,604000.0
4.0,2.25,7.81237820598861,8.915700818956903,2.0,0,0,3,2470,0.0,1984,0,2014,5,0,20,67,0,565000.0
2.0,1.0,6.698268054115413,8.984818995876008,1.0,0,0,1,810,0.0,1928,0,2014,5,0,35,65,0,255000.0
4.0,2.0,7.409136443920128,8.699681400989514,1.0,0,0,5,1000,6.478509642208569,1959,0,2014,5,0,35,64,0,445000.0
3.0,2.25,8.006700845440367,9.364433907313582,1.5,1,4,3,3000,0.0,2001,0,2014,5,0,33,43,0,2400000.0
2.0,1.0,6.580639137284949,9.798182590890704,1.0,0,0,3,720,0.0,1950,2005,2014,5,0,35,71,0,195000.0
3.0,1.5,7.237778191923443,10.784316896132124,1.0,0,0,3,1390,0.0,1922,2013,2014,5,0,13,14,0,275000.0
3.0,2.25,7.27655640271871,7.382124365737512,2.0,0,0,3,1300,4.983606621708336,2003,0,2014,5,0,16,15,0,387000.0
2.0,1.0,7.518064181233078,8.101980731853192,1.5,0,0,4,1130,6.566672429803241,1910,0,2014,5,0,35,50,0,490000.0
3.0,2.5,7.650168700845001,8.669914278433902,2.0,0,2,3,2100,0.0,1999,0,2014,5,0,38,38,0,505000.0
3.0,1.5,6.966967138613983,9.2557916348801,1.0,0,0,4,1060,0.0,1973,0,2014,5,0,19,22,0,303500.0
3.0,1.5,7.313886831633462,8.754318540250866,1.0,0,0,5,1500,0.0,1953,0,2014,5,0,35,60,0,270000.0
4.0,2.75,7.58629630715272,8.883778861463485,1.0,0,0,3,1170,6.68586094706836,1977,2004,2014,5,0,32,36,0,323000.0
3.0,3.25,7.252053951852814,7.134093721192866,3.0,0,0,3,1410,0.0,2005,0,2014,5,0,35,47,0,382000.0
4.0,2.75,8.221747728346623,9.153875834995056,1.0,0,4,5,1960,7.473637108496206,1962,0,2014,5,0,3,5,0,1370000.0
4.0,2.0,7.692113339595466,9.577757412446818,1.0,0,0,4,1180,6.918695219020472,1977,0,2014,5,0,1,0,0,280000.0
3.0,2.0,7.560601162768557,8.996651979432729,1.0,0,0,4,1510,6.018593214496234,1969,0,2014,5,0,14,13,0,260000.0
3.0,1.0,7.057036981697891,9.02653771890043,1.0,0,0,4,1160,0.0,1959,0,2014,5,0,18,20,0,201500.0
4.0,4.25,8.676075516476429,10.875969564060025,2.0,0,0,4,4910,6.85751406254539,1996,0,2014,5,0,42,41,0,1157200.0
4.0,1.75,7.601402334583733,8.294299608857235,1.5,0,0,5,1450,6.311734809152915,1926,0,2014,5,0,35,61,0,536500.0
4.0,3.0,7.679713639966372,8.679992081721329,2.0,0,0,3,2163,0.0,2006,0,2014,5,0,0,0,0,248000.0
5.0,3.0,8.15507488781144,10.959540226785442,1.0,0,0,4,2340,7.039660349862076,1976,1992,2014,5,0,16,15,0,532000.0
4.0,2.5,7.951911381854188,8.743372131273969,2.0,0,0,3,2840,0.0,1998,2006,2014,5,0,17,16,0,580000.0
2.0,1.0,7.048386408721883,8.38958706681109,1.0,0,0,4,1150,0.0,1905,0,2014,5,0,35,53,0,463000.0
4.0,2.75,8.03947991910045,8.235890725928495,2.0,0,0,3,2000,7.00397413672268,1919,1996,2014,5,0,35,59,0,742500.0
3.0,2.5,7.259116128097101,9.605822482030945,1.0,0,0,4,1020,5.993961427306569,1963,0,2014,5,0,18,20,0,260000.0
4.0,2.25,7.796057974316123,10.388903056364905,1.0,0,0,3,2430,0.0,1993,0,2014,5,0,42,44,0,590000.0
